O*NET-SOC Code	Title	Task ID	Task	Scale ID	Scale Name	Data Value	IMP_rating
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8582	"Participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations."	IM	Importance	3.94	74
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8579	"Estimate material, time, and staffing requirements for a given project, based on work orders, job specifications, and experience."	IM	Importance	3.93	73
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8572	"Counsel employees in work-related activities, personal growth, or career development."	IM	Importance	3.91	73
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8576	Assess training needs of staff and arrange for or provide appropriate instruction.	IM	Importance	3.9	73
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8571	"Conduct staff meetings to relay general information or to address specific topics, such as safety."	IM	Importance	3.9	73
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8565	Check specifications of materials loaded or unloaded against information contained in work orders.	IM	Importance	3.87	72
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8569	"Perform the same work duties as those supervised, or perform more difficult or skilled tasks or assist in their performance."	IM	Importance	3.86	72
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8574	"Resolve personnel problems, complaints, or formal grievances when possible, or refer them to higher-level supervisors for resolution."	IM	Importance	3.84	71
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8575	"Recommend or initiate personnel actions, such as promotions, transfers, or disciplinary measures."	IM	Importance	3.83	71
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8568	Evaluate employee performance and prepare performance appraisals.	IM	Importance	3.68	67
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8567	Examine freight to determine loading sequences.	IM	Importance	4.38	85
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8577	Schedule times of shipment and modes of transportation for materials.	IM	Importance	4.02	76
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8583	"Inventory supplies and requisition or purchase additional items, as necessary."	IM	Importance	3.99	75
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8578	Quote prices to customers.	IM	Importance	3.82	71
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8580	"Provide assistance in balancing books, tracking, monitoring, or projecting a unit's budget needs, and in developing unit policies and procedures."	IM	Importance	3.72	68
53-1042.00	"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand"	8581	Inspect job sites to determine the extent of maintenance or repairs needed.	IM	Importance	3.67	67
53-1042.01	Recycling Coordinators	17888	Oversee recycling pick-up or drop-off programs to ensure compliance with community ordinances.	IM	Importance	4.17	79
53-1042.01	Recycling Coordinators	17907	Maintain logs of recycling materials received or shipped to processing companies.	IM	Importance	4.03	76
53-1042.01	Recycling Coordinators	17889	"Supervise recycling technicians, community service workers, or other recycling operations employees or volunteers."	IM	Importance	3.96	74
53-1042.01	Recycling Coordinators	17910	Review customer requests for service to determine service needs and deploy appropriate resources to provide service.	IM	Importance	3.76	69
53-1042.01	Recycling Coordinators	17909	"Provide training to recycling technicians or community service workers on topics such as safety, solid waste processing, or general recycling operations."	IM	Importance	3.62	66
53-1042.01	Recycling Coordinators	17905	Identify or investigate new opportunities for materials to be collected and recycled.	IM	Importance	3.26	57
53-1042.01	Recycling Coordinators	17890	Assign truck drivers or recycling technicians to routes.	IM	Importance	4.1	78
53-1042.01	Recycling Coordinators	17893	Create or manage recycling operations budgets.	IM	Importance	4.02	76
53-1042.01	Recycling Coordinators	17908	"Prepare bills of lading, statements of shipping records, or customer receipts related to recycling or hazardous material services."	IM	Importance	4	75
53-1042.01	Recycling Coordinators	17906	"Inspect physical condition of recycling or hazardous waste facility for compliance with safety, quality, and service standards."	IM	Importance	3.93	73
53-1042.01	Recycling Coordinators	17899	Negotiate contracts with waste management or other firms.	IM	Importance	3.87	72
53-1042.01	Recycling Coordinators	17892	Coordinate shipments of recycling materials with shipping brokers or processing companies.	IM	Importance	3.77	69
53-1042.01	Recycling Coordinators	17901	"Operate recycling processing equipment, such as sorters, balers, crushers, and granulators to sort and process materials."	IM	Importance	3.77	69
53-1042.01	Recycling Coordinators	17900	"Operate fork lifts, skid loaders, or trucks to move or store recyclable materials."	IM	Importance	3.71	68
53-1042.01	Recycling Coordinators	17904	Schedule movement of recycling materials into and out of storage areas.	IM	Importance	3.64	66
53-1042.01	Recycling Coordinators	17902	Oversee campaigns to promote recycling or waste reduction programs in communities or private companies.	IM	Importance	3.62	66
53-1042.01	Recycling Coordinators	17891	Coordinate recycling collection schedules to optimize service and efficiency.	IM	Importance	3.51	63
53-1042.01	Recycling Coordinators	17895	Develop community or corporate recycling plans and goals to minimize waste and conform to resource constraints.	IM	Importance	3.36	59
53-1042.01	Recycling Coordinators	17903	Prepare grant applications to fund recycling programs or program enhancements.	IM	Importance	3.31	58
53-1042.01	Recycling Coordinators	17897	Investigate violations of solid waste or recycling ordinances.	IM	Importance	3.25	56
53-1042.01	Recycling Coordinators	17896	"Implement grant-funded projects, monitoring and reporting progress in accordance with sponsoring agency requirements."	IM	Importance	3.22	56
53-1042.01	Recycling Coordinators	17898	Make presentations to educate the public on how to recycle or on the environmental advantages of recycling.	IM	Importance	3.21	55
53-1042.01	Recycling Coordinators	17894	Design community solid and hazardous waste management programs.	IM	Importance	3.09	52
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8584	Enforce safety rules and regulations.	IM	Importance	4.51	88
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8593	"Interpret transportation or tariff regulations, shipping orders, safety regulations, or company policies and procedures for workers."	IM	Importance	4.17	79
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8588	Resolve worker problems or collaborate with employees to assist in problem resolution.	IM	Importance	4.11	78
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8586	"Confer with customers, supervisors, contractors, or other personnel to exchange information or to resolve problems."	IM	Importance	4.08	77
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8585	"Plan work assignments and equipment allocations to meet transportation, operations or production goals."	IM	Importance	4.07	77
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8603	"Examine, measure, or weigh cargo or materials to determine specific handling requirements."	IM	Importance	3.99	75
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8594	Explain and demonstrate work tasks to new workers or assign training tasks to experienced workers.	IM	Importance	3.96	74
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8589	"Review orders, production schedules, blueprints, or shipping or receiving notices to determine work sequences and material shipping dates, types, volumes, or destinations."	IM	Importance	3.94	74
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8605	Drive vehicles or operate machines or equipment to complete work assignments or to assist workers.	IM	Importance	3.93	73
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8599	"Inspect or test materials, stock, vehicles, equipment, or facilities to ensure that they are safe, free of defects, and consistent with specifications."	IM	Importance	3.91	73
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8592	"Maintain or verify records of time, materials, expenditures, or crew activities."	IM	Importance	3.9	73
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8597	"Requisition needed personnel, supplies, equipment, parts, or repair services."	IM	Importance	3.89	72
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8591	"Recommend and implement measures to improve worker motivation, equipment performance, work methods, or customer services."	IM	Importance	3.82	71
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8595	"Prepare, compile, and submit reports on work activities, operations, production, or work-related accidents."	IM	Importance	3.82	71
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8601	Dispatch personnel and vehicles in response to telephone or radio reports of emergencies.	IM	Importance	3.81	70
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	20455	Monitor field work to ensure proper performance and use of materials.	IM	Importance	3.81	70
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8596	"Recommend or implement personnel actions, such as employee selection, evaluation, rewards, or disciplinary actions."	IM	Importance	3.63	66
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8602	Perform or schedule repairs or preventive maintenance of vehicles or other equipment.	IM	Importance	3.86	72
53-1043.00	First-Line Supervisors of Material-Moving Machine and Vehicle Operators	8600	"Compute or estimate cash, payroll, transportation, personnel, or storage requirements."	IM	Importance	3.77	69
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10562	Use instrumentation to guide flights when visibility is poor.	IM	Importance	4.91	98
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10568	"Start engines, operate controls, and pilot airplanes to transport passengers, mail, or freight, adhering to flight plans, regulations, and procedures."	IM	Importance	4.89	97
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10564	"Work as part of a flight team with other crew members, especially during takeoffs and landings."	IM	Importance	4.88	97
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10563	Respond to and report in-flight emergencies and malfunctions.	IM	Importance	4.86	97
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10569	"Inspect aircraft for defects and malfunctions, according to pre-flight checklists."	IM	Importance	4.82	96
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10565	"Contact control towers for takeoff clearances, arrival instructions, and other information, using radio equipment."	IM	Importance	4.81	95
53-2011.00	"Airline Pilots, Copilots, and Flight Engineers"	10571	"Monitor engine operation, fuel consumption, and functioning of aircraft systems during flights."	IM	Importance	4.72	93
